parcel_id,infra_type,nearest_infra_id,distance_km
P0001751,fiber_node,I00052,13.388637229965498
P0001751,water_source,I00053,18.64179714958038
P0001751,highway_interchange,I00055,25.196174981513558
P0001751,data_center,I00056,21.53217267678411
P0001752,transmission_line,I00048,14.490388470092423
P0001752,substation,I00049,21.64351210403427
P0001752,fiber_node,I00051,23.55074905239719
P0001752,water_source,I00053,32.82704117189997
P0001752,highway_interchange,I00054,19.107691569840746
P0001752,data_center,I00056,23.735013649662744
P0001753,transmission_line,I00048,8.41442386447656
P0001753,substation,I00049,8.00228204266435
P0001753,fiber_node,I00051,11.663618424610869
P0001753,water_source,I00053,13.479077950103045
P0001753,highway_interchange,I00055,4.126488857817558
P0001753,data_center,I00056,5.249926999145237
P0001754,transmission_line,I00047,16.154519139610258
P0001754,substation,I00050,13.351795073473722
P0001754,fiber_node,I00052,15.90477911361637
P0001754,water_source,I00053,21.24476531964633
P0001754,highway_interchange,I00055,31.244078189828695
P0001754,data_center,I00056,27.78819238814933
P0001755,transmission_line,I00048,9.573051506006626
P0001755,substation,I00049,4.018903763911333
P0001755,fiber_node,I00051,15.50696201581745
P0001755,water_source,I00053,12.824596293103873
P0001755,highway_interchange,I00055,7.4858859252998196
P0001755,data_center,I00056,9.484123671543749
P0001756,transmission_line,I00046,10.690276239878466
P0001756,substation,I00050,8.622081836130391
P0001756,fiber_node,I00051,15.651014807857438
P0001756,water_source,I00053,14.2109834789705
P0001756,highway_interchange,I00055,15.125253542843499
P0001756,data_center,I00056,11.401318345175385
P0001757,transmission_line,I00046,3.8092731006455907
P0001757,substation,I00050,13.79315917851493
P0001757,fiber_node,I00052,11.374598054041213
P0001757,water_source,I00053,21.391918564469655
P0001757,highway_interchange,I00055,22.27300269796889
P0001757,data_center,I00056,18.358623342446563
P0001758,transmission_line,I00048,14.849913884881097
P0001758,substation,I00049,27.163391837472744
P0001758,fiber_node,I00051,9.504641218386851
P0001758,water_source,I00053,32.701524273986024
P0001758,highway_interchange,I00054,7.1316039289799855
P0001758,data_center,I00056,16.412450845324894
P0001759,transmission_line,I00046,5.2188913942687005
P0001759,substation,I00050,12.15574574153504
P0001759,fiber_node,I00052,13.094096489250393
P0001759,water_source,I00053,19.608665148873236
P0001759,highway_interchange,I00055,20.812689096276934
P0001759,data_center,I00056,16.91779417376266
P0001760,transmission_line,I00048,14.7720205015247
P0001760,substation,I00050,10.098165921809645
P0001760,fiber_node,I00051,13.380411745762602
P0001760,water_source,I00053,10.379137750890404
P0001760,highway_interchange,I00055,9.364628539090248
P0001760,data_center,I00056,6.683622089589272
P0001761,transmission_line,I00048,21.326180660168614
P0001761,substation,I00050,9.501811800948547
P0001761,fiber_node,I00051,23.4906743087001
P0001761,water_source,I00053,1.0133769143768372
P0001761,highway_interchange,I00055,17.24415961576539
P0001761,data_center,I00056,16.338387548936165
P0001762,transmission_line,I00046,10.078383615577566
P0001762,substation,I00050,10.138097222007387
P0001762,fiber_node,I00051,14.380298597844948
P0001762,water_source,I00053,15.351603428089138
P0001762,highway_interchange,I00055,14.491779048352626
P0001762,data_center,I00056,10.657431340186346
P0001763,transmission_line,I00046,11.787440131874039
P0001763,substation,I00050,10.07866820772677
P0001763,fiber_node,I00051,13.344260883864353
P0001763,water_source,I00053,14.297988544359026
P0001763,highway_interchange,I00055,12.797700665472593
P0001763,data_center,I00056,9.021950712575032
P0001764,transmission_line,I00048,7.459807326232023
P0001764,substation,I00049,19.42218859146784
P0001764,fiber_node,I00051,4.887184053893832
P0001764,water_source,I00053,25.58570851653162
P0001764,highway_interchange,I00055,8.367032066017268
P0001764,data_center,I00056,9.675931214390902
P0001765,transmission_line,I00048,8.408467798000087
P0001765,substation,I00049,4.734620958337557
P0001765,fiber_node,I00051,15.463272107495742
P0001765,water_source,I00053,14.558833668071308
P0001765,highway_interchange,I00055,7.409501030964366
P0001765,data_center,I00056,10.064550605198203
P0001766,transmission_line,I00048,11.766054298890799
P0001766,substation,I00049,11.505295839019672
P0001766,fiber_node,I00051,10.732991749194014
P0001766,water_source,I00053,12.685870575247371
P0001766,highway_interchange,I00055,6.290524118916733
P0001766,data_center,I00056,3.701852464919266
P0001767,transmission_line,I00046,14.524976151668392
P0001767,substation,I00050,10.21835224391973
P0001767,fiber_node,I00051,12.504738861326352
P0001767,water_source,I00053,12.661300711614661
P0001767,highway_interchange,I00055,10.511254437104995
P0001767,data_center,I00056,6.986459414042756
P0001768,transmission_line,I00048,10.634801852044435
P0001768,substation,I00049,2.5104134085480143
P0001768,fiber_node,I00051,17.414776065320194
P0001768,water_source,I00053,13.111567071907231
P0001768,highway_interchange,I00055,9.351535515119195
P0001768,data_center,I00056,11.54827499161217
P0001769,transmission_line,I00046,7.178988456544872
P0001769,substation,I00050,10.543704826232634
P0001769,fiber_node,I00052,13.403086051135057
P0001769,water_source,I00053,18.442443521301957
P0001769,highway_interchange,I00055,21.599266120490935
P0001769,data_center,I00056,17.778426159877434
P0001770,transmission_line,I00047,13.662366365204491
P0001770,substation,I00050,31.18102246658282
P0001770,fiber_node,I00052,14.752085453358784
P0001770,water_source,I00053,38.08280001525698
P0001770,highway_interchange,I00055,32.51362982354552
P0001770,data_center,I00056,29.095150792522585
P0001771,transmission_line,I00046,11.612816363997336
P0001771,substation,I00050,6.229271924086361
P0001771,fiber_node,I00052,17.071479150020377
P0001771,water_source,I00053,14.508795860323561
P0001771,highway_interchange,I00055,20.978553765694368
P0001771,data_center,I00056,17.461087398817863
P0001772,transmission_line,I00048,27.53993781315564
P0001772,substation,I00050,13.303081860054801
P0001772,fiber_node,I00051,30.294131757479025
P0001772,water_source,I00053,7.00540579902603
P0001772,highway_interchange,I00055,23.85105377748489
P0001772,data_center,I00056,23.136326253877872
P0001773,transmission_line,I00047,10.111580425250821
P0001773,substation,I00050,11.323267055309572
P0001773,fiber_node,I00052,12.426585175552196
P0001773,water_source,I00053,19.831866821304654
P0001773,highway_interchange,I00055,26.32909242025336
P0001773,data_center,I00056,22.63340024144837
P0001774,transmission_line,I00046,10.102938915173969
P0001774,substation,I00050,17.394801914704416
P0001774,fiber_node,I00051,9.670365256759778
P0001774,water_source,I00053,21.533465186161603
P0001774,highway_interchange,I00055,13.806667441723771
P0001774,data_center,I00056,10.191635076241386
P0001775,transmission_line,I00048,13.683644529268848
P0001775,substation,I00050,16.521396177044032
P0001775,fiber_node,I00051,6.643996566716527
P0001775,water_source,I00053,18.725191729712268
P0001775,highway_interchange,I00055,8.925712899161251
P0001775,data_center,I00056,5.3010064021756875
P0001776,transmission_line,I00046,33.10353374939356
P0001776,substation,I00050,16.18071723110463
P0001776,fiber_node,I00052,36.65189830487894
P0001776,water_source,I00053,13.628408456123385
P0001776,highway_interchange,I00055,31.06201326665016
P0001776,data_center,I00056,29.7761342387241
P0001777,transmission_line,I00048,3.788690730862767
P0001777,substation,I00049,13.761120147423487
P0001777,fiber_node,I00051,6.820449086072066
P0001777,water_source,I00053,20.405042554203312
P0001777,highway_interchange,I00055,2.978831169355081
P0001777,data_center,I00056,5.929922204548788
P0001778,transmission_line,I00048,18.745123569613657
P0001778,substation,I00049,7.396803265081545
P0001778,fiber_node,I00051,22.10435509539569
P0001778,water_source,I00053,4.179347314727297
P0001778,highway_interchange,I00055,15.18049023399334
P0001778,data_center,I00056,14.959701518603593
P0001779,transmission_line,I00046,11.79646954659009
P0001779,substation,I00050,16.600260373731736
P0001779,fiber_node,I00051,8.312544929520904
P0001779,water_source,I00053,20.00607188086582
P0001779,highway_interchange,I00055,11.694000191434242
P0001779,data_center,I00056,8.037689476315311
P0001780,transmission_line,I00046,10.023223146701532
P0001780,substation,I00050,7.714464798334204
P0001780,fiber_node,I00052,15.766214191605414
P0001780,water_source,I00053,15.830842315342723
P0001780,highway_interchange,I00055,21.01148896608586
P0001780,data_center,I00056,17.3618837850813
P0001781,transmission_line,I00046,5.165027223276619
P0001781,substation,I00050,15.704836154801805
P0001781,fiber_node,I00051,14.753994241802427
P0001781,water_source,I00053,21.662535802200875
P0001781,highway_interchange,I00055,17.954565599988555
P0001781,data_center,I00056,14.088972650329305
P0001782,transmission_line,I00047,8.331833192796676
P0001782,substation,I00050,16.4241236241538
P0001782,fiber_node,I00052,7.465188306381112
P0001782,water_source,I00053,24.91622365300971
P0001782,highway_interchange,I00055,29.715615674621656
P0001782,data_center,I00056,25.86342681945583
P0001783,transmission_line,I00047,27.596245867288566
P0001783,substation,I00050,18.83432462418445
P0001783,fiber_node,I00052,26.864764681540233
P0001783,water_source,I00053,23.702284199673613
P0001783,highway_interchange,I00055,38.258614477342654
P0001783,data_center,I00056,35.42192581239263
P0001784,transmission_line,I00046,8.8869321369379
P0001784,substation,I00050,9.381829207326515
P0001784,fiber_node,I00052,13.995921185243006
P0001784,water_source,I00053,17.58782352067937
P0001784,highway_interchange,I00055,22.300563204773567
P0001784,data_center,I00056,18.566435483444955
P0001785,transmission_line,I00048,13.700064015962017
P0001785,substation,I00049,5.810575250002197
P0001785,fiber_node,I00051,16.761034847082044
P0001785,water_source,I00053,8.008218708998651
P0001785,highway_interchange,I00055,9.769829560119256
P0001785,data_center,I00056,9.681640293901582
P0001786,transmission_line,I00048,16.206347179111674
P0001786,substation,I00049,29.20208356058637
P0001786,fiber_node,I00051,17.403082603622927
P0001786,water_source,I00053,37.60498218243716
P0001786,highway_interchange,I00054,3.5734696975703373
P0001786,data_center,I00056,22.5176284744067
P0001787,transmission_line,I00046,16.49754234811693
P0001787,substation,I00050,2.5427058277735957
P0001787,fiber_node,I00052,21.375385650117636
P0001787,water_source,I00053,10.831229106958723
P0001787,highway_interchange,I00055,21.52411199332636
P0001787,data_center,I00056,18.53901469792667
P0001788,transmission_line,I00046,22.962701627991247
P0001788,substation,I00050,6.163653492356382
P0001788,fiber_node,I00051,23.967143661668192
P0001788,water_source,I00053,2.6701419672119058
P0001788,highway_interchange,I00055,18.684716772542735
P0001788,data_center,I00056,17.027945928009544
P0001789,transmission_line,I00046,14.946441017640815
P0001789,substation,I00050,8.984629854836875
P0001789,fiber_node,I00051,13.748457216487461
P0001789,water_source,I00053,11.462845843154225
P0001789,highway_interchange,I00055,11.230707382055725
P0001789,data_center,I00056,7.922697327232264
P0001790,transmission_line,I00048,28.619790399522028
P0001790,substation,I00049,15.759771030472145
P0001790,fiber_node,I00051,32.610424617550734
P0001790,water_source,I00053,10.211819406954266
P0001790,highway_interchange,I00055,25.587067341481305
P0001790,data_center,I00056,25.45425802183628
P0001791,transmission_line,I00046,14.546588325475017
P0001791,substation,I00050,11.2918983524833
P0001791,fiber_node,I00051,11.433053123648591
P0001791,water_source,I00053,13.521380384554046
P0001791,highway_interchange,I00055,9.77326002937357
P0001791,data_center,I00056,6.112505132876617
P0001792,transmission_line,I00048,22.67573523231377
P0001792,substation,I00050,10.440724694300826
P0001792,fiber_node,I00051,25.148862794837182
P0001792,water_source,I00053,2.235816287745645
P0001792,highway_interchange,I00055,18.766403942811678
P0001792,data_center,I00056,17.98795785782996
P0001793,transmission_line,I00046,14.476769899881988
P0001793,substation,I00050,23.330233638308016
P0001793,fiber_node,I00051,7.609655667813998
P0001793,water_source,I00053,26.568144023059244
P0001793,highway_interchange,I00055,14.789938715591754
P0001793,data_center,I00056,12.268554885353643
P0001794,transmission_line,I00046,21.116963551232256
P0001794,substation,I00050,4.054567394669261
P0001794,fiber_node,I00051,23.64154351624359
P0001794,water_source,I00053,4.683916251736593
P0001794,highway_interchange,I00055,19.00102747483855
P0001794,data_center,I00056,16.93249977712946
P0001795,transmission_line,I00048,17.01812592939659
P0001795,substation,I00049,4.261463466767324
P0001795,fiber_node,I00051,22.108822268895363
P0001795,water_source,I00053,7.96851365098858
P0001795,highway_interchange,I00055,14.473654052877217
P0001795,data_center,I00056,15.247286069007856
P0001796,transmission_line,I00047,21.984757738804067
P0001796,substation,I00050,11.294853817554133
P0001796,fiber_node,I00052,23.28851108001155
P0001796,water_source,I00053,16.969424963917547
P0001796,highway_interchange,I00055,30.7204903289733
P0001796,data_center,I00056,27.857802616731412
P0001797,transmission_line,I00047,4.732136666536597
P0001797,substation,I00050,14.343880903313194
P0001797,fiber_node,I00052,9.21599880852587
P0001797,water_source,I00053,22.493944349668126
P0001797,highway_interchange,I00055,25.15814222156739
P0001797,data_center,I00056,21.265266896942396
P0001798,transmission_line,I00048,12.610222292811653
P0001798,substation,I00049,5.493173610404222
P0001798,fiber_node,I00051,15.962434960187643
P0001798,water_source,I00053,9.101227800383795
P0001798,highway_interchange,I00055,8.77961211446838
P0001798,data_center,I00056,8.970664760319176
P0001799,transmission_line,I00047,6.54169570813471
P0001799,substation,I00050,18.160139397582
P0001799,fiber_node,I00052,5.137473164683845
P0001799,water_source,I00053,26.558035948228415
P0001799,highway_interchange,I00055,29.816649862308456
P0001799,data_center,I00056,25.911827947302193
P0001800,transmission_line,I00047,12.856586721683415
P0001800,substation,I00050,23.037820757672044
P0001800,fiber_node,I00052,6.074000440061621
P0001800,water_source,I00053,31.544546995859182
P0001800,highway_interchange,I00055,36.40971224010962
P0001800,data_center,I00056,32.52032821027483
P0001801,transmission_line,I00048,8.84409261252758
P0001801,substation,I00049,21.933681258662503
P0001801,fiber_node,I00051,9.50603217212235
P0001801,water_source,I00053,29.442589683220074
P0001801,highway_interchange,I00054,7.049918570915218
P0001801,data_center,I00056,14.11192504918065
P0001802,transmission_line,I00046,15.578127216590037
P0001802,substation,I00050,2.4607103979515292
P0001802,fiber_node,I00052,20.87293999074011
P0001802,water_source,I00053,10.968952885478236
P0001802,highway_interchange,I00055,20.697503857238765
P0001802,data_center,I00056,17.625630009070434
P0001803,transmission_line,I00047,12.482352994527474
P0001803,substation,I00050,17.590890611636553
P0001803,fiber_node,I00052,9.691986664651393
P0001803,water_source,I00053,26.0290549470749
P0001803,highway_interchange,I00055,32.875365959538
P0001803,data_center,I00056,29.10566421872327
P0001804,transmission_line,I00048,13.150846402555603
P0001804,substation,I00049,22.265453013962027
P0001804,fiber_node,I00051,3.007110287400462
P0001804,water_source,I00053,25.303349456305845
P0001804,highway_interchange,I00055,10.95566550146746
P0001804,data_center,I00056,9.450522026272727
P0001805,transmission_line,I00046,14.034265734709383
P0001805,substation,I00050,26.017017756980778
P0001805,fiber_node,I00051,11.854821568359
P0001805,water_source,I00053,30.144602503397152
P0001805,highway_interchange,I00055,19.194617055299652
P0001805,data_center,I00056,16.58544807517873
P0001806,transmission_line,I00048,16.41422177539884
P0001806,substation,I00049,5.806083613288745
P0001806,fiber_node,I00051,19.903451263524122
P0001806,water_source,I00053,5.807256240638898
P0001806,highway_interchange,I00055,12.844772228015584
P0001806,data_center,I00056,12.80074732046309
P0001807,transmission_line,I00048,12.667119873470337
P0001807,substation,I00050,14.712129302358548
P0001807,fiber_node,I00051,8.015351903552874
P0001807,water_source,I00053,16.087710649959263
P0001807,highway_interchange,I00055,7.3685585065963455
P0001807,data_center,I00056,3.4474221428370146
P0001808,transmission_line,I00048,26.914336792201276
P0001808,substation,I00050,12.164215838551335
P0001808,fiber_node,I00051,29.376796110944483
P0001808,water_source,I00053,6.001009328271691
P0001808,highway_interchange,I00055,23.079039609488465
P0001808,data_center,I00056,22.233479143530623
P0001809,transmission_line,I00046,7.584272568510949
P0001809,substation,I00050,15.233741113259041
P0001809,fiber_node,I00051,12.536913336009057
P0001809,water_source,I00053,20.385003680330648
P0001809,highway_interchange,I00055,15.535360497994924
P0001809,data_center,I00056,11.681686251584514
P0001810,transmission_line,I00046,22.279187011572475
P0001810,substation,I00050,6.883153889398217
P0001810,fiber_node,I00052,25.65300950402922
P0001810,water_source,I00053,11.006433214201044
P0001810,highway_interchange,I00055,25.809798796899045
P0001810,data_center,I00056,23.34238667060129
P0001811,transmission_line,I00048,15.526812907695694
P0001811,substation,I00049,9.457434670458968
P0001811,fiber_node,I00051,16.27015318926438
P0001811,water_source,I00053,7.148179958227049
P0001811,highway_interchange,I00055,10.676617719609023
P0001811,data_center,I00056,9.160847307949464
P0001812,transmission_line,I00048,13.760553238280574
P0001812,substation,I00049,22.418368440995373
P0001812,fiber_node,I00051,3.5509855596173456
P0001812,water_source,I00053,25.031145405388834
P0001812,highway_interchange,I00055,11.2435307905688
P0001812,data_center,I00056,9.426269408075289
P0001813,transmission_line,I00047,19.775413399208738
P0001813,substation,I00050,8.06234650751287
P0001813,fiber_node,I00052,22.1543413824938
P0001813,water_source,I00053,14.437487809421361
P0001813,highway_interchange,I00055,27.46748916375783
P0001813,data_center,I00056,24.56740145905194
P0001814,transmission_line,I00046,19.950239837318488
P0001814,substation,I00050,5.450553727008847
P0001814,fiber_node,I00051,19.963026755330638
P0001814,water_source,I00053,4.715773477097736
P0001814,highway_interchange,I00055,15.167268974550902
P0001814,data_center,I00056,13.141477517402834
P0001815,transmission_line,I00048,8.349642608874875
P0001815,substation,I00049,7.781696958197105
P0001815,fiber_node,I00051,11.843436469049019
P0001815,water_source,I00053,13.479748879841303
P0001815,highway_interchange,I00055,4.219585871249427
P0001815,data_center,I00056,5.490330867697826
P0001816,transmission_line,I00046,13.972083196794337
P0001816,substation,I00050,16.32843618847688
P0001816,fiber_node,I00051,6.9798323302023295
P0001816,water_source,I00053,18.719335601785293
P0001816,highway_interchange,I00055,9.305786477512935
P0001816,data_center,I00056,5.640078887574168
P0001817,transmission_line,I00046,26.355049529625706
P0001817,substation,I00050,10.03565189007417
P0001817,fiber_node,I00052,29.762371471894543
P0001817,water_source,I00053,10.93566011478238
P0001817,highway_interchange,I00055,27.504848941997345
P0001817,data_center,I00056,25.50426127240165
P0001818,transmission_line,I00046,18.693375651671538
P0001818,substation,I00050,2.48705487176309
P0001818,fiber_node,I00052,23.524045583608196
P0001818,water_source,I00053,9.26423966247037
P0001818,highway_interchange,I00055,21.824766470316227
P0001818,data_center,I00056,19.132816650643033
P0001819,transmission_line,I00046,18.78962820085453
P0001819,substation,I00050,3.502456935282175
P0001819,fiber_node,I00051,20.731142391467603
P0001819,water_source,I00053,5.859611493465328
P0001819,highway_interchange,I00055,16.540132650141015
P0001819,data_center,I00056,14.175926648369304
P0001820,transmission_line,I00048,16.578187439533107
P0001820,substation,I00050,8.182334280307659
P0001820,fiber_node,I00051,15.28347361389236
P0001820,water_source,I00053,8.865240997884763
P0001820,highway_interchange,I00055,11.244732484402597
P0001820,data_center,I00056,8.659383155327133
P0001821,transmission_line,I00046,16.39697272357563
P0001821,substation,I00050,1.7979357959587279
P0001821,fiber_node,I00051,20.925862320840473
P0001821,water_source,I00053,8.582121521862222
P0001821,highway_interchange,I00055,17.77845808886836
P0001821,data_center,I00056,14.922402803126895
P0001822,transmission_line,I00048,12.66721361995956
P0001822,substation,I00050,14.143288948099611
P0001822,fiber_node,I00051,8.627341021404183
P0001822,water_source,I00053,15.336103641692775
P0001822,highway_interchange,I00055,7.259210677309364
P0001822,data_center,I00056,3.378375001917966
P0001823,transmission_line,I00048,13.88031589962894
P0001823,substation,I00049,25.571347835730577
P0001823,fiber_node,I00051,7.109158858624441
P0001823,water_source,I00053,30.483599419001255
P0001823,highway_interchange,I00054,9.444203963145348
P0001823,data_center,I00056,14.186421404760727
P0001824,transmission_line,I00047,18.513369359926823
P0001824,substation,I00050,12.239914276802697
P0001824,fiber_node,I00052,18.919389807469436
P0001824,water_source,I00053,19.486944993190733
P0001824,highway_interchange,I00055,31.06640496398128
P0001824,data_center,I00056,27.822811460557507
P0001825,transmission_line,I00048,10.6753118184452
P0001825,substation,I00049,17.368921029334004
P0001825,fiber_node,I00051,3.5789172788102097
P0001825,water_source,I00053,20.089727943545636
P0001825,highway_interchange,I00055,6.687064583130073
P0001825,data_center,I00056,4.247956818680764
P0001826,transmission_line,I00046,11.800155656277058
P0001826,substation,I00050,6.512013868089743
P0001826,fiber_node,I00051,17.545107718575267
P0001826,water_source,I00053,12.785853825065624
P0001826,highway_interchange,I00055,16.272857482170195
P0001826,data_center,I00056,12.738853173322791
P0001827,transmission_line,I00048,13.73697317602734
P0001827,substation,I00049,5.4064628354681945
P0001827,fiber_node,I00051,17.053782665619238
P0001827,water_source,I00053,8.015192933352575
P0001827,highway_interchange,I00055,9.951185557338295
P0001827,data_center,I00056,10.004042439952796
P0001828,transmission_line,I00048,15.726881406109412
P0001828,substation,I00049,3.479003161636334
P0001828,fiber_node,I00051,20.633283677798737
P0001828,water_source,I00053,8.053004318025888
P0001828,highway_interchange,I00055,13.021293487466133
P0001828,data_center,I00056,13.777853087251772
P0001829,transmission_line,I00046,12.580357030460755
P0001829,substation,I00050,16.695597553864587
P0001829,fiber_node,I00051,7.654988432885304
P0001829,water_source,I00053,19.75767103449149
P0001829,highway_interchange,I00055,10.910322495960958
P0001829,data_center,I00056,7.2875566502149445
P0001830,transmission_line,I00048,16.019203491107014
P0001830,substation,I00050,8.708371334668492
P0001830,fiber_node,I00051,15.367054219753106
P0001830,water_source,I00053,8.363787094677662
P0001830,highway_interchange,I00055,10.796661573304169
P0001830,data_center,I00056,8.523279040776764
P0001831,transmission_line,I00046,15.781847090655283
P0001831,substation,I00050,9.39741140459403
P0001831,fiber_node,I00051,13.451940035612203
P0001831,water_source,I00053,11.141603591102863
P0001831,highway_interchange,I00055,10.482207575129259
P0001831,data_center,I00056,7.321100132427809
P0001832,transmission_line,I00046,7.206222363706029
P0001832,substation,I00050,10.473775840823084
P0001832,fiber_node,I00052,15.73454827191861
P0001832,water_source,I00053,17.376449302766392
P0001832,highway_interchange,I00055,18.368708837610622
P0001832,data_center,I00056,14.50763072546486
P0001833,transmission_line,I00047,10.79225087911658
P0001833,substation,I00050,7.986348608101748
P0001833,fiber_node,I00052,15.254524947744939
P0001833,water_source,I00053,16.407165300249357
P0001833,highway_interchange,I00055,22.75546791775057
P0001833,data_center,I00056,19.14799605694175
P0001834,transmission_line,I00046,17.010109993152604
P0001834,substation,I00050,3.3910627264589897
P0001834,fiber_node,I00052,21.372928920840344
P0001834,water_source,I00053,11.328697029514435
P0001834,highway_interchange,I00055,22.563338356937013
P0001834,data_center,I00056,19.59411572335017
P0001835,transmission_line,I00048,5.107533227850634
P0001835,substation,I00049,12.604858985750779
P0001835,fiber_node,I00051,7.095937539985619
P0001835,water_source,I00053,18.566084750923608
P0001835,highway_interchange,I00055,1.1854001581286695
P0001835,data_center,I00056,4.196026326034106
P0001836,transmission_line,I00048,13.90300313245679
P0001836,substation,I00050,11.218648707440002
P0001836,fiber_node,I00051,12.057708701571059
P0001836,water_source,I00053,11.66919909751591
P0001836,highway_interchange,I00055,8.414620544585427
P0001836,data_center,I00056,5.460131659685646
P0001837,transmission_line,I00046,10.788343329252433
P0001837,substation,I00050,7.070742958849607
P0001837,fiber_node,I00052,16.277948683269535
P0001837,water_source,I00053,15.296477110256491
P0001837,highway_interchange,I00055,21.152831590744135
P0001837,data_center,I00056,17.56232128051002
P0001838,transmission_line,I00048,4.974010413818911
P0001838,substation,I00049,8.327758273037167
P0001838,fiber_node,I00051,12.186998736607384
P0001838,water_source,I00053,16.931811082955644
P0001838,highway_interchange,I00055,4.405621521304362
P0001838,data_center,I00056,7.900260689189542
P0001839,transmission_line,I00048,10.374158369877335
P0001839,substation,I00049,5.32193586362687
P0001839,fiber_node,I00051,14.579412038739177
P0001839,water_source,I00053,11.366099259112367
P0001839,highway_interchange,I00055,6.939749548400572
P0001839,data_center,I00056,7.958850945607686
P0001840,transmission_line,I00046,12.893638301881353
P0001840,substation,I00050,9.014193405984884
P0001840,fiber_node,I00051,13.978625161181952
P0001840,water_source,I00053,12.922892824668407
P0001840,highway_interchange,I00055,12.60783736617247
P0001840,data_center,I00056,8.99846472286311
P0001841,transmission_line,I00048,8.30589912425049
P0001841,substation,I00049,8.31373405019227
P0001841,fiber_node,I00051,11.35609988428241
P0001841,water_source,I00053,13.669432394263108
P0001841,highway_interchange,I00055,3.871761423299998
P0001841,data_center,I00056,4.946454362702635
P0001842,transmission_line,I00046,16.056663760588247
P0001842,substation,I00050,1.6255724835897383
P0001842,fiber_node,I00051,21.22761521509646
P0001842,water_source,I00053,9.101418545349155
P0001842,highway_interchange,I00055,18.261828477112584
P0001842,data_center,I00056,15.33738020368259
P0001843,transmission_line,I00048,12.209393807207327
P0001843,substation,I00050,14.852319625973408
P0001843,fiber_node,I00051,7.919958921079875
P0001843,water_source,I00053,15.953544017976832
P0001843,highway_interchange,I00055,6.8833926410430735
P0001843,data_center,I00056,2.962842586875324
P0001844,transmission_line,I00046,8.860150277596032
P0001844,substation,I00050,8.608863460211596
P0001844,fiber_node,I00052,15.348575143318612
P0001844,water_source,I00053,16.439822840127004
P0001844,highway_interchange,I00055,20.382089914379293
P0001844,data_center,I00056,16.6504539377167
P0001845,transmission_line,I00046,15.0687873572989
P0001845,substation,I00050,29.30481675481535
P0001845,fiber_node,I00051,16.34722046374171
P0001845,water_source,I00053,34.105457394062505
P0001845,highway_interchange,I00055,23.774977662088702
P0001845,data_center,I00056,21.122516793365495
P0001846,transmission_line,I00048,1.9709663945738616
P0001846,substation,I00049,11.33317787128137
P0001846,fiber_node,I00051,10.430878064399149
P0001846,water_source,I00053,19.73553214917257
P0001846,highway_interchange,I00055,4.19279885223422
P0001846,data_center,I00056,8.107513340052014
P0001847,transmission_line,I00047,3.4112889810936626
P0001847,substation,I00050,21.290869914066842
P0001847,fiber_node,I00052,8.081892198856183
P0001847,water_source,I00053,28.756744819353596
P0001847,highway_interchange,I00055,26.86078511823683
P0001847,data_center,I00056,23.021384176051185
P0001848,transmission_line,I00046,21.45215745199127
P0001848,substation,I00050,4.116273805216462
P0001848,fiber_node,I00051,25.569486531424943
P0001848,water_source,I00053,6.386349473904729
P0001848,highway_interchange,I00055,21.186848866984516
P0001848,data_center,I00056,18.99321639747421
P0001849,transmission_line,I00048,12.464156965050343
P0001849,substation,I00049,9.842323812493419
P0001849,fiber_node,I00051,12.739587112179745
P0001849,water_source,I00053,10.715366692966144
P0001849,highway_interchange,I00055,7.289891654583741
P0001849,data_center,I00056,5.5904550436330736
P0001850,transmission_line,I00046,11.382774391610674
P0001850,substation,I00050,10.724831544646626
P0001850,fiber_node,I00051,12.914246254958273
P0001850,water_source,I00053,14.973475229113067
P0001850,highway_interchange,I00055,12.773235361916415
P0001850,data_center,I00056,8.937036756374487
P0001851,transmission_line,I00048,16.362377001773087
P0001851,substation,I00050,8.584436038785718
P0001851,fiber_node,I00051,14.528457546629818
P0001851,water_source,I00053,9.835664685406687
P0001851,highway_interchange,I00055,10.938664794528638
P0001851,data_center,I00056,8.095748473424564
P0001852,transmission_line,I00046,13.935831217000018
P0001852,substation,I00050,10.05165356814829
P0001852,fiber_node,I00051,12.711372020128005
P0001852,water_source,I00053,12.926220532320107
P0001852,highway_interchange,I00055,11.035443999492346
P0001852,data_center,I00056,7.443387474689015
P0001853,transmission_line,I00048,8.050599834433926
P0001853,substation,I00049,20.523823627154073
P0001853,fiber_node,I00051,6.23240533729791
P0001853,water_source,I00053,27.05340097319034
P0001853,highway_interchange,I00054,9.490660058646007
P0001853,data_center,I00056,11.237880505021321
P0001854,transmission_line,I00046,12.95999862590201
P0001854,substation,I00050,5.405520715271391
P0001854,fiber_node,I00051,18.090788057203177
P0001854,water_source,I00053,11.623234400556253
P0001854,highway_interchange,I00055,16.27147551317265
P0001854,data_center,I00056,12.891683644669772
P0001855,transmission_line,I00047,22.162104272105555
P0001855,substation,I00050,7.17095837668842
P0001855,fiber_node,I00052,25.338826351881327
P0001855,water_source,I00053,11.567914945385974
P0001855,highway_interchange,I00055,26.23155516661881
P0001855,data_center,I00056,23.71383543788956
P0001856,transmission_line,I00046,25.159897598703807
P0001856,substation,I00050,7.897370766545661
P0001856,fiber_node,I00051,26.676196049788587
P0001856,water_source,I00053,3.976037164698171
P0001856,highway_interchange,I00055,21.16838285669271
P0001856,data_center,I00056,19.689833144573516
